-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 05/01/2024 through 08/01/2024 
Location: Latitude  27.7178   Longitude 85.3112 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 776.63 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M        MERRA-2 Temperature at 2 Meters (C) 
T2MDEW     MERRA-2 Dew/Frost Point at 2 Meters (C) 
QV2M       MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M       MERRA-2 Relative Humidity at 2 Meters (%) 
PS         MERRA-2 Surface Pressure (kPa) 
WS10M      MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M      MERRA-2 Wind Direction at 10 Meters (Degrees) 
PSC        MERRA-2 Corrected Atmospheric Pressure (Adjusted For Site Elevation) (kPa) 
WSC        MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: 20-m broadleaf-deciduous trees (75% coverage) (vegtype_2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,T2MDEW,QV2M,RH2M,PS,WS10M,WD10M,PSC,WSC
2024,7,1,6,26.23,22.01,18.13,77.25,91.4,0.94,206.57,93.1,1.18
2024,7,1,7,27.57,22.12,18.19,71.69,91.42,1.59,210.96,93.11,1.72
2024,7,1,8,28.78,22.04,18.07,66.38,91.46,2.02,194.3,93.15,2.01
2024,7,1,9,29.85,22.08,18.13,62.56,91.49,2.57,179.48,93.17,2.5
2024,7,1,10,31.05,22.21,18.25,58.88,91.47,3.07,172.26,93.14,3.0
2024,7,1,11,32.09,22.27,18.37,55.69,91.4,3.63,173.44,93.07,3.54
2024,7,1,12,32.8,22.27,18.37,53.62,91.31,4.05,179.12,92.97,3.99
2024,7,1,13,33.12,22.27,18.43,52.69,91.19,4.22,184.57,92.85,4.23
2024,7,1,14,33.14,22.26,18.43,52.56,91.11,4.18,189.8,92.77,4.3
2024,7,1,15,32.82,22.17,18.31,53.19,91.06,3.97,194.26,92.72,4.16
2024,7,1,16,32.12,22.06,18.19,54.94,91.03,3.57,198.24,92.68,3.85
2024,7,1,17,31.12,22.19,18.31,58.56,91.05,3.07,202.78,92.72,3.49
2024,7,1,18,29.83,22.42,18.55,63.94,91.13,2.62,211.84,92.8,3.33
2024,7,1,19,28.57,22.94,19.17,71.06,91.23,2.09,222.27,92.91,3.28
2024,7,1,20,27.99,23.04,19.29,74.0,91.31,2.16,231.6,93.0,3.47
2024,7,1,21,27.48,23.11,19.41,76.69,91.36,2.19,237.84,93.06,3.63
2024,7,1,22,26.89,23.23,19.59,80.12,91.38,2.03,241.46,93.07,3.51
2024,7,1,23,26.38,23.28,19.65,82.88,91.34,1.91,240.92,93.04,3.38
2024,7,2,0,25.93,23.31,19.71,85.38,91.3,1.83,237.19,93.0,3.19
2024,7,2,1,25.48,23.33,19.78,87.88,91.26,1.63,233.95,92.96,2.85
2024,7,2,2,25.22,23.32,19.78,89.25,91.21,1.61,236.31,92.91,2.8
2024,7,2,3,25.05,23.36,19.84,90.38,91.18,1.42,237.63,92.88,2.45
2024,7,2,4,24.97,23.41,19.9,91.12,91.2,1.16,232.36,92.9,1.83
2024,7,2,5,25.02,23.49,20.02,91.31,91.24,0.95,212.91,92.95,1.44
2024,7,2,6,25.79,23.81,20.39,88.88,91.3,1.29,198.33,93.0,1.59
2024,7,2,7,26.67,23.78,20.26,84.06,91.37,1.89,200.53,93.06,1.96
2024,7,2,8,27.62,23.78,20.2,79.31,91.43,2.15,188.98,93.12,2.19
2024,7,2,9,28.12,23.73,20.14,76.69,91.47,2.42,182.41,93.16,2.48
2024,7,2,10,28.39,23.74,20.14,75.5,91.47,2.7,178.51,93.16,2.77
2024,7,2,11,28.69,23.89,20.32,74.88,91.42,3.1,174.65,93.11,3.19
2024,7,2,12,29.05,23.98,20.45,73.69,91.35,3.56,173.83,93.03,3.66
2024,7,2,13,29.21,24.08,20.57,73.38,91.29,3.73,175.44,92.98,3.86
2024,7,2,14,29.12,24.14,20.63,74.06,91.26,3.55,179.24,92.94,3.67
2024,7,2,15,28.62,24.09,20.63,76.12,91.25,3.23,179.72,92.93,3.37
2024,7,2,16,27.97,24.05,20.57,78.94,91.24,2.96,174.7,92.93,3.14
2024,7,2,17,27.29,24.14,20.75,82.75,91.26,2.8,167.09,92.95,3.28
2024,7,2,18,26.48,24.14,20.75,86.94,91.3,2.44,161.16,92.99,3.36
2024,7,2,19,25.65,24.12,20.75,91.31,91.35,1.72,154.13,93.05,3.02
2024,7,2,20,25.25,24.04,20.63,93.12,91.44,1.36,142.21,93.14,2.51
2024,7,2,21,24.97,24.01,20.57,94.5,91.53,1.17,135.0,93.24,2.25
2024,7,2,22,24.76,23.82,20.32,94.62,91.58,1.22,131.63,93.29,2.45
2024,7,2,23,24.57,23.67,20.14,94.88,91.6,1.31,129.19,93.31,2.59
2024,7,3,0,24.34,23.5,19.96,95.12,91.6,1.21,128.72,93.31,2.47
2024,7,3,1,24.17,23.34,19.78,95.19,91.57,1.18,125.05,93.29,2.43
2024,7,3,2,23.94,23.11,19.47,95.25,91.56,1.24,114.95,93.28,2.55
2024,7,3,3,23.81,22.9,19.23,94.75,91.54,1.29,97.3,93.25,2.62
2024,7,3,4,23.66,22.69,18.98,94.38,91.54,1.34,88.66,93.26,2.63
2024,7,3,5,23.77,22.54,18.8,92.88,91.54,1.32,92.37,93.25,2.54
2024,7,3,6,24.88,22.74,19.04,87.88,91.54,2.25,112.91,93.25,2.89
2024,7,3,7,26.41,22.8,19.04,80.25,91.56,3.46,129.23,93.26,4.09
2024,7,3,8,27.9,22.76,18.92,73.12,91.59,4.13,136.23,93.28,4.69
2024,7,3,9,28.92,22.82,18.92,69.06,91.65,4.28,142.57,93.33,4.76
2024,7,3,10,29.63,22.91,19.04,66.62,91.69,4.15,148.22,93.37,4.62
2024,7,3,11,29.76,22.97,19.1,66.38,91.68,3.89,156.57,93.37,4.34
2024,7,3,12,29.53,23.19,19.35,68.19,91.65,3.62,165.12,93.34,4.0
2024,7,3,13,29.48,23.45,19.71,69.56,91.6,3.35,173.84,93.28,3.67
2024,7,3,14,29.51,23.62,19.9,70.06,91.55,3.16,183.12,93.23,3.44
2024,7,3,15,29.25,23.63,19.96,71.25,91.51,3.03,189.05,93.19,3.28
2024,7,3,16,28.75,23.62,19.96,73.31,91.5,2.74,190.51,93.18,3.03
2024,7,3,17,28.12,23.65,20.02,76.31,91.51,2.29,184.7,93.2,2.79
2024,7,3,18,27.37,23.8,20.2,80.56,91.57,1.65,172.1,93.27,2.33
2024,7,3,19,26.51,24.13,20.69,86.75,91.64,1.18,154.11,93.34,2.2
2024,7,3,20,26.06,23.98,20.51,88.31,91.7,1.25,143.92,93.41,2.44
2024,7,3,21,25.74,23.87,20.32,89.38,91.76,1.21,143.43,93.46,2.44
2024,7,3,22,25.45,23.91,20.39,91.25,91.78,0.97,149.12,93.49,1.85
2024,7,3,23,25.15,23.69,20.14,91.62,91.76,0.76,160.27,93.47,1.18
2024,7,4,0,24.94,23.53,19.96,91.94,91.74,0.4,204.54,93.45,0.63
2024,7,4,1,24.73,23.37,19.78,92.25,91.72,0.42,253.91,93.43,0.65
2024,7,4,2,24.53,23.13,19.47,92.0,91.67,0.52,262.23,93.39,0.75
2024,7,4,3,24.3,23.05,19.41,92.88,91.67,0.68,232.47,93.39,1.0
2024,7,4,4,24.05,23.01,19.35,93.94,91.7,0.81,203.85,93.42,1.23
2024,7,4,5,23.82,23.05,19.35,95.5,91.76,0.9,173.49,93.48,1.49
2024,7,4,6,24.66,23.16,19.47,91.44,91.82,1.44,157.74,93.54,1.79
2024,7,4,7,25.68,23.0,19.23,85.0,91.86,1.76,144.4,93.58,1.98
2024,7,4,8,27.06,22.83,18.98,77.31,91.9,2.09,138.63,93.61,2.34
2024,7,4,9,28.25,22.75,18.8,71.56,91.92,2.52,128.83,93.62,2.86
2024,7,4,10,29.3,22.76,18.8,67.31,91.9,3.09,128.03,93.59,3.5
2024,7,4,11,30.35,22.84,18.92,63.62,91.82,3.76,133.48,93.51,4.2
2024,7,4,12,31.21,22.8,18.86,60.44,91.74,4.46,137.63,93.42,4.96
2024,7,4,13,31.65,22.71,18.8,58.62,91.68,5.01,138.86,93.35,5.59
2024,7,4,14,31.77,22.58,18.68,57.81,91.61,5.29,138.95,93.29,5.97
2024,7,4,15,31.4,22.53,18.62,58.81,91.58,5.38,140.3,93.25,6.18
2024,7,4,16,30.79,22.55,18.62,61.0,91.57,5.32,142.57,93.25,6.23
2024,7,4,17,29.76,22.74,18.86,65.44,91.6,4.98,144.96,93.28,6.07
2024,7,4,18,28.33,23.06,19.23,72.62,91.66,4.01,146.37,93.35,5.57
2024,7,4,19,27.01,23.3,19.59,79.88,91.72,2.78,147.16,93.42,4.88
2024,7,4,20,26.45,23.44,19.78,83.38,91.79,2.37,144.0,93.49,4.35
2024,7,4,21,25.95,23.43,19.78,85.94,91.84,2.18,136.31,93.55,4.06
2024,7,4,22,25.5,23.39,19.71,88.12,91.85,2.17,128.43,93.57,4.02
2024,7,4,23,25.13,23.3,19.65,89.62,91.84,2.13,124.1,93.56,3.89
2024,7,5,0,24.83,23.16,19.47,90.5,91.8,1.99,122.63,93.52,3.63
2024,7,5,1,24.55,23.05,19.35,91.38,91.75,1.86,120.22,93.46,3.43
2024,7,5,2,24.22,22.9,19.23,92.5,91.7,1.69,117.51,93.42,3.18
2024,7,5,3,23.97,22.82,19.1,93.38,91.66,1.33,108.54,93.37,2.52
2024,7,5,4,23.88,22.71,18.98,93.31,91.65,1.12,88.0,93.36,2.02
2024,7,5,5,23.96,22.61,18.86,92.25,91.63,1.08,73.14,93.35,1.82
2024,7,5,6,25.03,22.79,19.04,87.31,91.63,1.44,89.07,93.34,1.88
2024,7,5,7,26.79,22.41,18.55,76.56,91.63,1.96,127.23,93.33,2.4
2024,7,5,8,28.56,21.99,18.01,67.06,91.65,3.1,145.47,93.34,3.4
2024,7,5,9,29.65,22.14,18.13,63.5,91.69,4.27,146.48,93.37,4.62
2024,7,5,10,30.29,22.5,18.55,62.56,91.69,5.03,142.01,93.38,5.53
2024,7,5,11,30.68,22.78,18.86,62.19,91.63,5.29,139.01,93.31,5.91
2024,7,5,12,30.79,23.06,19.23,62.88,91.56,5.3,140.44,93.23,5.94
2024,7,5,13,30.48,23.3,19.53,64.94,91.49,5.32,146.75,93.17,5.97
2024,7,5,14,29.76,23.51,19.78,68.56,91.43,5.48,155.74,93.11,6.19
2024,7,5,15,28.85,23.65,20.02,73.06,91.41,5.56,163.68,93.1,6.35
2024,7,5,16,27.83,23.79,20.2,78.31,91.4,5.35,168.38,93.09,6.18
2024,7,5,17,26.99,23.85,20.32,82.75,91.41,4.86,169.99,93.1,5.67
2024,7,5,18,26.14,23.9,20.45,87.44,91.47,4.03,169.15,93.17,4.93
2024,7,5,19,25.54,23.92,20.45,90.81,91.55,3.0,167.96,93.26,4.14
2024,7,5,20,25.17,23.95,20.51,93.06,91.61,2.42,164.44,93.32,3.51
2024,7,5,21,24.97,24.01,20.57,94.5,91.67,1.67,158.25,93.38,2.71
2024,7,5,22,24.86,24.01,20.57,95.12,91.68,1.22,155.4,93.39,2.14
2024,7,5,23,24.77,23.98,20.51,95.44,91.64,0.99,160.71,93.35,1.7
2024,7,6,0,24.6,23.94,20.51,96.19,91.58,0.81,181.65,93.29,1.38
2024,7,6,1,24.43,23.88,20.45,96.88,91.52,0.74,208.18,93.23,1.26
2024,7,6,2,24.38,23.75,20.26,96.38,91.48,0.72,228.52,93.19,1.23
2024,7,6,3,24.26,23.65,20.14,96.5,91.44,0.68,230.11,93.16,1.2
2024,7,6,4,24.16,23.55,20.02,96.5,91.46,0.63,213.29,93.17,1.15
2024,7,6,5,24.07,23.48,19.96,96.62,91.49,0.59,189.09,93.21,1.05
2024,7,6,6,24.56,23.62,20.08,94.56,91.54,0.76,160.27,93.25,1.11
2024,7,6,7,25.26,23.58,20.02,90.44,91.57,1.37,150.21,93.27,1.54
2024,7,6,8,26.22,23.42,19.78,84.44,91.6,1.99,142.01,93.3,2.16
2024,7,6,9,27.46,23.47,19.78,78.56,91.61,2.57,140.55,93.31,2.76
2024,7,6,10,28.4,23.55,19.84,74.56,91.62,3.14,144.33,93.31,3.37
2024,7,6,11,28.9,23.58,19.9,72.5,91.58,3.57,146.07,93.26,3.86
2024,7,6,12,29.12,23.61,19.9,71.69,91.52,3.94,150.18,93.21,4.31
2024,7,6,13,28.75,23.71,20.08,73.75,91.48,4.31,155.62,93.17,4.75
2024,7,6,14,28.26,23.93,20.39,77.0,91.46,4.49,158.7,93.15,4.99
2024,7,6,15,27.71,24.02,20.51,80.06,91.44,4.4,158.31,93.14,4.95
2024,7,6,16,27.13,24.1,20.63,83.31,91.45,4.08,155.69,93.15,4.64
2024,7,6,17,26.56,24.15,20.75,86.56,91.48,3.47,154.65,93.18,4.03
2024,7,6,18,25.83,24.33,21.0,91.5,91.55,2.42,156.0,93.25,3.32
2024,7,6,19,25.25,24.38,21.06,95.06,91.62,1.62,154.55,93.33,2.89
2024,7,6,20,24.98,24.35,21.0,96.38,91.71,1.46,149.46,93.42,2.69
2024,7,6,21,24.84,24.25,20.81,96.56,91.77,1.3,148.03,93.48,2.42
2024,7,6,22,24.7,24.06,20.57,96.31,91.82,1.16,152.74,93.53,2.19
2024,7,6,23,24.51,23.9,20.39,96.56,91.79,0.96,154.48,93.51,1.85
2024,7,7,0,24.36,23.76,20.2,96.5,91.76,0.81,153.19,93.48,1.64
2024,7,7,1,24.2,23.62,20.08,96.69,91.74,0.76,151.86,93.46,1.56
2024,7,7,2,24.05,23.55,19.96,97.12,91.73,0.74,151.53,93.45,1.55
2024,7,7,3,23.98,23.45,19.84,96.94,91.73,0.93,142.17,93.45,1.93
2024,7,7,4,23.89,23.35,19.71,96.88,91.75,1.21,132.37,93.47,2.43
2024,7,7,5,23.83,23.28,19.65,96.81,91.77,1.44,127.93,93.49,2.79
2024,7,7,6,24.34,23.49,19.9,95.06,91.82,2.17,126.79,93.53,2.98
2024,7,7,7,24.93,23.62,20.02,92.56,91.88,3.17,129.7,93.59,3.88
2024,7,7,8,25.76,23.82,20.26,89.0,91.9,3.61,135.0,93.61,4.21
2024,7,7,9,26.78,24.02,20.45,84.75,91.93,3.63,143.4,93.63,4.16
2024,7,7,10,27.81,24.13,20.57,80.12,91.92,3.71,155.33,93.62,4.16
2024,7,7,11,28.47,24.3,20.75,77.75,91.89,3.74,165.24,93.58,4.1
2024,7,7,12,28.83,24.33,20.75,76.25,91.84,3.72,171.67,93.54,4.03
2024,7,7,13,29.19,24.3,20.75,74.5,91.78,3.55,176.46,93.47,3.8
2024,7,7,14,29.34,24.3,20.75,73.81,91.73,3.53,178.1,93.42,3.77
2024,7,7,15,29.04,24.3,20.75,75.19,91.69,3.68,179.51,93.38,3.97
2024,7,7,16,28.4,24.3,20.81,78.12,91.69,3.85,182.32,93.38,4.27
2024,7,7,17,27.51,24.37,20.94,82.81,91.74,3.6,184.73,93.44,4.22
2024,7,7,18,26.64,24.49,21.12,88.0,91.81,2.52,186.22,93.51,3.49
2024,7,7,19,25.82,24.58,21.24,92.94,91.86,1.51,186.24,93.57,2.61
2024,7,7,20,25.6,24.32,20.87,92.69,91.89,1.07,174.54,93.6,1.73
2024,7,7,21,25.4,24.13,20.63,92.75,91.94,0.7,140.44,93.66,1.1
2024,7,7,22,25.31,24.01,20.51,92.62,91.98,0.66,109.93,93.69,1.03
2024,7,7,23,25.4,23.8,20.2,90.88,91.96,0.42,94.24,93.68,0.63
2024,7,8,0,25.32,23.5,19.84,89.62,91.92,0.29,349.29,93.64,0.38
2024,7,8,1,24.94,23.43,19.78,91.38,91.88,0.78,322.78,93.6,1.06
2024,7,8,2,24.53,23.37,19.71,93.38,91.84,0.97,318.6,93.56,1.4
2024,7,8,3,24.5,23.06,19.35,91.81,91.83,0.67,318.31,93.55,0.92
2024,7,8,4,24.56,22.89,19.17,90.44,91.85,0.08,53.13,93.57,0.09
2024,7,8,5,24.18,22.84,19.1,92.31,91.9,0.68,88.03,93.63,0.97
2024,7,8,6,24.89,23.37,19.71,91.31,91.94,0.93,72.47,93.66,1.37
2024,7,8,7,25.87,23.03,19.23,84.19,91.97,0.69,63.73,93.69,1.02
2024,7,8,8,26.57,22.85,18.98,79.75,91.98,0.55,111.5,93.68,0.9
2024,7,8,9,27.01,22.84,18.98,77.62,91.97,1.19,139.81,93.68,1.27
2024,7,8,10,27.55,23.24,19.41,77.0,91.96,1.77,146.73,93.66,1.84
2024,7,8,11,27.94,23.62,19.9,77.0,91.94,2.31,154.56,93.64,2.4
2024,7,8,12,27.87,23.94,20.32,78.88,91.91,2.55,160.9,93.61,2.66
2024,7,8,13,27.79,24.17,20.63,80.38,91.86,2.61,164.38,93.56,2.71
2024,7,8,14,27.73,24.23,20.69,81.06,91.82,2.68,169.77,93.51,2.78
2024,7,8,15,27.64,24.15,20.63,81.06,91.78,2.63,178.98,93.47,2.71
2024,7,8,16,27.41,24.04,20.51,81.62,91.74,2.37,184.34,93.44,2.47
2024,7,8,17,27.1,23.98,20.45,82.88,91.73,1.92,182.56,93.43,2.12
2024,7,8,18,26.44,24.06,20.57,86.75,91.79,1.47,175.44,93.5,1.99
2024,7,8,19,25.3,23.9,20.39,92.0,91.86,1.17,156.7,93.57,1.92
2024,7,8,20,24.9,23.61,20.02,92.56,91.92,1.16,137.73,93.64,1.94
2024,7,8,21,24.65,23.34,19.65,92.5,91.98,1.16,121.56,93.7,1.98
2024,7,8,22,24.3,23.07,19.35,92.88,92.03,1.22,107.16,93.75,2.15
2024,7,8,23,23.98,22.79,18.98,93.19,92.04,1.37,98.18,93.77,2.53
2024,7,9,0,23.76,22.47,18.62,92.5,92.04,1.45,93.09,93.76,2.73
2024,7,9,1,23.54,22.11,18.25,91.75,91.99,1.4,87.12,93.71,2.58
2024,7,9,2,23.4,21.75,17.82,90.5,91.94,1.39,81.92,93.67,2.42
2024,7,9,3,23.26,21.39,17.46,89.25,91.94,1.41,83.66,93.67,2.37
2024,7,9,4,23.13,21.11,17.15,88.38,91.94,1.48,89.4,93.66,2.43
2024,7,9,5,23.15,21.0,17.03,87.75,91.97,1.48,89.09,93.7,2.44
2024,7,9,6,24.74,21.66,17.7,82.88,92.0,1.53,88.83,93.72,2.07
2024,7,9,7,26.77,21.74,17.7,73.44,92.02,1.35,127.27,93.73,1.51
2024,7,9,8,28.26,21.89,17.82,67.81,92.05,1.81,154.98,93.75,1.82
2024,7,9,9,29.34,22.23,18.19,65.0,92.05,2.44,176.33,93.75,2.33
2024,7,9,10,30.23,22.64,18.62,63.31,92.05,3.06,188.38,93.74,2.89
2024,7,9,11,30.84,22.93,18.98,62.19,92.01,3.38,189.57,93.7,3.26
2024,7,9,12,31.16,23.08,19.17,61.62,91.96,3.62,189.2,93.64,3.55
2024,7,9,13,31.4,23.17,19.29,61.12,91.87,3.86,191.81,93.55,3.87
2024,7,9,14,31.32,23.15,19.29,61.31,91.79,4.04,193.18,93.47,4.2
2024,7,9,15,30.95,23.19,19.35,62.81,91.73,3.99,192.78,93.41,4.24
2024,7,9,16,30.19,23.16,19.29,65.5,91.72,3.75,191.54,93.41,4.11
2024,7,9,17,29.18,23.35,19.53,70.31,91.75,3.26,187.7,93.44,3.89
2024,7,9,18,27.98,23.43,19.65,75.88,91.83,2.7,182.32,93.52,3.7
2024,7,9,19,26.83,23.59,19.9,82.19,91.9,1.78,174.71,93.61,3.33
2024,7,9,20,26.3,23.51,19.84,84.5,91.95,1.58,170.3,93.66,3.14
2024,7,9,21,25.87,23.4,19.71,86.19,92.02,1.54,170.97,93.73,3.1
2024,7,9,22,25.6,23.35,19.65,87.38,92.05,1.58,171.19,93.77,3.18
2024,7,9,23,25.34,23.3,19.59,88.44,92.06,1.7,173.92,93.77,3.36
2024,7,10,0,25.02,23.31,19.59,90.25,92.02,1.72,178.96,93.74,3.4
2024,7,10,1,24.76,23.35,19.65,91.94,92.0,1.69,182.65,93.72,3.35
2024,7,10,2,24.51,23.37,19.71,93.44,91.98,1.63,182.19,93.7,3.18
2024,7,10,3,24.33,23.33,19.65,94.25,91.96,1.72,178.44,93.68,3.28
2024,7,10,4,24.11,23.29,19.59,95.25,91.98,2.0,173.96,93.7,3.62
2024,7,10,5,23.89,23.19,19.47,95.94,92.02,2.36,169.7,93.74,3.8
2024,7,10,6,24.18,23.35,19.65,95.25,92.06,2.84,165.81,93.78,3.43
2024,7,10,7,24.79,23.34,19.65,91.75,92.1,3.08,171.99,93.82,3.45
2024,7,10,8,25.75,23.25,19.47,86.0,92.12,3.4,188.99,93.84,3.74
2024,7,10,9,26.76,23.29,19.47,81.06,92.14,3.53,200.04,93.85,3.82
2024,7,10,10,27.63,23.39,19.59,77.31,92.12,3.54,202.72,93.82,3.78
2024,7,10,11,28.3,23.48,19.65,74.69,92.06,3.58,203.38,93.76,3.81
2024,7,10,12,28.75,23.52,19.71,72.94,91.97,3.75,202.13,93.66,3.97
2024,7,10,13,29.01,23.51,19.71,71.69,91.85,3.99,203.15,93.54,4.27
2024,7,10,14,29.01,23.48,19.71,71.5,91.76,4.18,205.13,93.45,4.55
2024,7,10,15,28.73,23.4,19.65,72.44,91.7,4.28,206.94,93.39,4.77
2024,7,10,16,28.15,23.38,19.65,74.94,91.69,4.07,207.06,93.39,4.7
2024,7,10,17,27.52,23.44,19.71,78.06,91.72,3.57,205.27,93.42,4.43
2024,7,10,18,26.74,23.55,19.9,82.44,91.78,2.66,200.83,93.49,4.05
2024,7,10,19,25.93,23.57,19.96,86.81,91.84,2.02,196.61,93.55,3.96
2024,7,10,20,25.59,23.59,19.96,88.75,91.88,1.91,196.43,93.6,3.8
2024,7,10,21,25.26,23.64,20.02,90.75,91.91,1.91,196.36,93.62,3.76
2024,7,10,22,25.01,23.76,20.2,92.81,91.9,1.86,193.63,93.62,3.44
2024,7,10,23,24.76,23.82,20.26,94.62,91.87,1.88,192.94,93.58,3.38
2024,7,11,0,24.58,23.89,20.39,96.0,91.81,2.1,198.71,93.53,3.78
2024,7,11,1,24.44,23.9,20.39,96.88,91.76,2.24,204.06,93.48,3.94
2024,7,11,2,24.34,23.9,20.39,97.44,91.72,2.33,207.77,93.44,4.08
2024,7,11,3,24.24,23.8,20.26,97.44,91.71,2.37,208.76,93.43,4.16
2024,7,11,4,24.04,23.67,20.14,97.88,91.71,2.28,208.5,93.42,4.06
2024,7,11,5,23.9,23.55,19.96,97.94,91.71,2.13,206.85,93.43,3.86
2024,7,11,6,24.3,23.78,20.26,97.0,91.75,2.43,201.12,93.47,3.57
2024,7,11,7,24.66,23.9,20.39,95.62,91.77,3.16,202.96,93.48,3.78
2024,7,11,8,25.05,23.96,20.45,93.75,91.79,3.54,213.2,93.5,4.12
2024,7,11,9,25.56,23.89,20.39,90.56,91.79,3.55,225.27,93.5,4.16
2024,7,11,10,26.12,23.78,20.2,86.94,91.76,3.54,232.52,93.47,4.21
2024,7,11,11,26.62,23.69,20.08,83.88,91.71,3.56,235.47,93.41,4.17
2024,7,11,12,27.13,23.77,20.2,81.69,91.63,3.58,235.86,93.33,4.16
2024,7,11,13,27.51,23.84,20.26,80.12,91.54,3.6,233.83,93.24,4.2
2024,7,11,14,27.81,23.89,20.32,78.94,91.47,3.56,229.18,93.17,4.2
2024,7,11,15,27.88,24.0,20.51,79.12,91.41,3.44,222.24,93.1,4.25
2024,7,11,16,27.77,23.99,20.51,79.56,91.36,3.39,213.62,93.05,4.49
2024,7,11,17,27.32,24.04,20.57,82.06,91.36,3.31,203.36,93.05,4.78
2024,7,11,18,26.59,24.12,20.69,86.19,91.39,2.86,193.12,93.09,5.07
2024,7,11,19,25.8,23.8,20.32,88.69,91.47,2.67,189.27,93.17,5.17
2024,7,11,20,25.47,23.76,20.26,90.25,91.57,2.52,184.63,93.28,4.96
2024,7,11,21,25.26,23.71,20.2,91.19,91.64,2.51,175.53,93.35,4.96
2024,7,11,22,25.05,23.76,20.26,92.69,91.65,2.33,170.73,93.36,4.57
2024,7,11,23,24.76,23.78,20.26,94.38,91.62,2.17,170.67,93.33,4.27
2024,7,12,0,24.56,23.8,20.32,95.62,91.58,1.95,177.01,93.3,3.97
2024,7,12,1,24.35,23.8,20.32,96.88,91.6,1.62,187.19,93.31,3.41
2024,7,12,2,24.17,23.72,20.2,97.38,91.56,1.52,189.17,93.27,3.1
2024,7,12,3,24.04,23.61,20.08,97.5,91.49,1.38,190.42,93.21,2.62
2024,7,12,4,23.93,23.51,19.96,97.56,91.47,1.17,202.44,93.19,2.1
2024,7,12,5,23.89,23.49,19.96,97.69,91.53,0.9,217.27,93.24,1.68
2024,7,12,6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,10,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,12,23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,6,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2024,7,13,9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
